,cost_multiplier,agent,action,duration,cost,level,time,phase,site_depth,hub_height,phase_name,num_vessels,num_ahts_vessels,location,max_waveheight,max_windspeed,transit_speed
2004,,WTIV,Reequip,1.0,16666.666666666668,ACTION,3400.800000000002,TurbineInstallation,,,,,,,,,
2005,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,3402.300000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2011,,WTIV,Delay,95.0,1583333.3333333335,ACTION,3497.300000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2012,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,3503.300000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2013,,WTIV,Reequip,1.0,16666.666666666668,ACTION,3504.300000000002,TurbineInstallation,,,,,,,,,
2014,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,3505.300000000002,TurbineInstallation,,,,,,,,,
2015,,WTIV,Lift Blade,1.5,25000.0,ACTION,3506.800000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2016,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,3510.300000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2017,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,3511.300000000002,TurbineInstallation,,,,,,,,,
2019,,WTIV,Lift Blade,1.5,25000.0,ACTION,3512.800000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2021,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,3516.300000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2022,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,3517.300000000002,TurbineInstallation,,,,,,,,,
2026,,WTIV,Lift Blade,1.5,25000.0,ACTION,3518.800000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2027,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,3522.300000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2028,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,3522.7333333333354,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2033,,WTIV,Transit,12.0,200000.0,ACTION,3534.7333333333354,TurbineInstallation,,,,,,,,,
2035,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,3538.7333333333354,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2039,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,3542.7333333333354,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2041,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,3546.7333333333354,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2042,,WTIV,Fasten Blade,1.5,25000.0,ACTION,3548.2333333333354,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2043,,WTIV,Fasten Blade,1.5,25000.0,ACTION,3549.7333333333354,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2044,,WTIV,Fasten Blade,1.5,25000.0,ACTION,3551.2333333333354,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2045,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,3555.2333333333354,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2049,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,3559.2333333333354,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2054,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,3563.2333333333354,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2056,,WTIV,Fasten Blade,1.5,25000.0,ACTION,3564.7333333333354,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2057,,WTIV,Fasten Blade,1.5,25000.0,ACTION,3566.2333333333354,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2058,,WTIV,Fasten Blade,1.5,25000.0,ACTION,3567.7333333333354,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2061,,WTIV,Transit,12.0,200000.0,ACTION,3579.7333333333354,TurbineInstallation,,,,,,,,,
2064,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,3581.7333333333354,TurbineInstallation,,,,,,,,,
2065,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,3582.166666666669,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2066,,WTIV,Release Tower Section,3.0,50000.0,ACTION,3585.166666666669,TurbineInstallation,,,,,,,,,
2068,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,3585.916666666669,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2070,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,3591.916666666669,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2071,,WTIV,Release Tower Section,3.0,50000.0,ACTION,3594.916666666669,TurbineInstallation,,,,,,,,,
2072,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,3596.416666666669,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2074,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,3602.416666666669,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2077,,WTIV,Release Nacelle,3.0,50000.0,ACTION,3605.416666666669,TurbineInstallation,,,,,,,,,
2078,,WTIV,Reequip,1.0,16666.666666666668,ACTION,3606.416666666669,TurbineInstallation,,,,,,,,,
2079,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,3607.916666666669,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2080,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,3613.916666666669,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2081,,WTIV,Reequip,1.0,16666.666666666668,ACTION,3614.916666666669,TurbineInstallation,,,,,,,,,
2082,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,3615.916666666669,TurbineInstallation,,,,,,,,,
2083,,WTIV,Lift Blade,1.5,25000.0,ACTION,3617.416666666669,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2084,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,3620.916666666669,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2085,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,3621.916666666669,TurbineInstallation,,,,,,,,,
2090,,WTIV,Lift Blade,1.5,25000.0,ACTION,3623.416666666669,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2091,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,3626.916666666669,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2092,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,3627.916666666669,TurbineInstallation,,,,,,,,,
2093,,WTIV,Lift Blade,1.5,25000.0,ACTION,3629.416666666669,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2094,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,3632.916666666669,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2095,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,3633.350000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2096,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,3635.350000000002,TurbineInstallation,,,,,,,,,
2097,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,3635.7833333333356,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2098,,WTIV,Release Tower Section,3.0,50000.0,ACTION,3638.7833333333356,TurbineInstallation,,,,,,,,,
2099,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,3639.5333333333356,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2102,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,3645.5333333333356,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2104,,WTIV,Release Tower Section,3.0,50000.0,ACTION,3648.5333333333356,TurbineInstallation,,,,,,,,,
2106,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,3650.0333333333356,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2107,,WTIV,Delay,9.0,150000.0,ACTION,3659.0333333333356,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2109,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,3665.0333333333356,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2111,,WTIV,Release Nacelle,3.0,50000.0,ACTION,3668.0333333333356,TurbineInstallation,,,,,,,,,
2112,,WTIV,Reequip,1.0,16666.666666666668,ACTION,3669.0333333333356,TurbineInstallation,,,,,,,,,
2113,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,3670.5333333333356,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2117,,WTIV,Delay,30.0,500000.00000000006,ACTION,3700.5333333333356,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2119,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,3706.5333333333356,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2120,,WTIV,Reequip,1.0,16666.666666666668,ACTION,3707.5333333333356,TurbineInstallation,,,,,,,,,
2121,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,3708.5333333333356,TurbineInstallation,,,,,,,,,
2122,,WTIV,Lift Blade,1.5,25000.0,ACTION,3710.0333333333356,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2124,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,3713.5333333333356,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2125,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,3714.5333333333356,TurbineInstallation,,,,,,,,,
2126,,WTIV,Lift Blade,1.5,25000.0,ACTION,3716.0333333333356,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2145,,WTIV,Delay,35.0,583333.3333333334,ACTION,3751.0333333333356,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2148,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,3754.5333333333356,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2149,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,3755.5333333333356,TurbineInstallation,,,,,,,,,
2152,,WTIV,Lift Blade,1.5,25000.0,ACTION,3757.0333333333356,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2155,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,3760.5333333333356,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2156,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,3760.966666666669,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2159,,WTIV,Transit,12.0,200000.0,ACTION,3772.966666666669,TurbineInstallation,,,,,,,,,
2161,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,3776.966666666669,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2162,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,3780.966666666669,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2165,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,3784.966666666669,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2166,,WTIV,Fasten Blade,1.5,25000.0,ACTION,3786.466666666669,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2169,,WTIV,Fasten Blade,1.5,25000.0,ACTION,3787.966666666669,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2170,,WTIV,Fasten Blade,1.5,25000.0,ACTION,3789.466666666669,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2172,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,3793.466666666669,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2173,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,3797.466666666669,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2181,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,3801.466666666669,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2183,,WTIV,Fasten Blade,1.5,25000.0,ACTION,3802.966666666669,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2184,,WTIV,Fasten Blade,1.5,25000.0,ACTION,3804.466666666669,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2185,,WTIV,Delay,1.0,16666.666666666668,ACTION,3805.466666666669,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2186,,WTIV,Fasten Blade,1.5,25000.0,ACTION,3806.966666666669,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2187,,WTIV,Transit,12.0,200000.0,ACTION,3818.966666666669,TurbineInstallation,,,,,,,,,
2190,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,3820.966666666669,TurbineInstallation,,,,,,,,,
2191,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,3821.4000000000024,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2192,,WTIV,Delay,37.0,616666.6666666667,ACTION,3858.4000000000024,TurbineInstallation,,,,,,,,,
2193,,WTIV,Release Tower Section,3.0,50000.0,ACTION,3861.4000000000024,TurbineInstallation,,,,,,,,,
2194,,WTIV,Delay,1.0,16666.666666666668,ACTION,3862.4000000000024,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2195,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,3863.1500000000024,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2199,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,3869.1500000000024,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2200,,WTIV,Release Tower Section,3.0,50000.0,ACTION,3872.1500000000024,TurbineInstallation,,,,,,,,,
2203,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,3873.6500000000024,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2206,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,3879.6500000000024,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2208,,WTIV,Release Nacelle,3.0,50000.0,ACTION,3882.6500000000024,TurbineInstallation,,,,,,,,,
2209,,WTIV,Reequip,1.0,16666.666666666668,ACTION,3883.6500000000024,TurbineInstallation,,,,,,,,,
2210,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,3885.1500000000024,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2212,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,3891.1500000000024,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2215,,WTIV,Reequip,1.0,16666.666666666668,ACTION,3892.1500000000024,TurbineInstallation,,,,,,,,,
2216,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,3893.1500000000024,TurbineInstallation,,,,,,,,,
2217,,WTIV,Lift Blade,1.5,25000.0,ACTION,3894.6500000000024,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2218,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,3898.1500000000024,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2219,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,3899.1500000000024,TurbineInstallation,,,,,,,,,
2220,,WTIV,Lift Blade,1.5,25000.0,ACTION,3900.6500000000024,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2221,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,3904.1500000000024,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2222,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,3905.1500000000024,TurbineInstallation,,,,,,,,,
2223,,WTIV,Lift Blade,1.5,25000.0,ACTION,3906.6500000000024,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2224,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,3910.1500000000024,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2229,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,3910.5833333333358,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2230,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,3912.5833333333358,TurbineInstallation,,,,,,,,,
2231,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,3913.016666666669,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2232,,WTIV,Release Tower Section,3.0,50000.0,ACTION,3916.016666666669,TurbineInstallation,,,,,,,,,
2233,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,3916.766666666669,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2234,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,3922.766666666669,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2235,,WTIV,Release Tower Section,3.0,50000.0,ACTION,3925.766666666669,TurbineInstallation,,,,,,,,,
2236,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,3927.266666666669,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2239,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,3933.266666666669,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2241,,WTIV,Release Nacelle,3.0,50000.0,ACTION,3936.266666666669,TurbineInstallation,,,,,,,,,
2243,,WTIV,Reequip,1.0,16666.666666666668,ACTION,3937.266666666669,TurbineInstallation,,,,,,,,,
2244,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,3938.766666666669,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2245,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,3944.766666666669,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2246,,WTIV,Reequip,1.0,16666.666666666668,ACTION,3945.766666666669,TurbineInstallation,,,,,,,,,
2247,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,3946.766666666669,TurbineInstallation,,,,,,,,,
2248,,WTIV,Lift Blade,1.5,25000.0,ACTION,3948.266666666669,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2250,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,3951.766666666669,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2251,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,3952.766666666669,TurbineInstallation,,,,,,,,,
2252,,WTIV,Lift Blade,1.5,25000.0,ACTION,3954.266666666669,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2255,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,3957.766666666669,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2256,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,3958.766666666669,TurbineInstallation,,,,,,,,,
2257,,WTIV,Lift Blade,1.5,25000.0,ACTION,3960.266666666669,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2258,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,3963.766666666669,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2259,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,3964.2000000000025,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2263,,WTIV,Transit,12.0,200000.0,ACTION,3976.2000000000025,TurbineInstallation,,,,,,,,,
2264,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,3980.2000000000025,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2265,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,3984.2000000000025,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2266,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,3988.2000000000025,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2268,,WTIV,Fasten Blade,1.5,25000.0,ACTION,3989.7000000000025,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2269,,WTIV,Fasten Blade,1.5,25000.0,ACTION,3991.2000000000025,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2270,,WTIV,Fasten Blade,1.5,25000.0,ACTION,3992.7000000000025,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2273,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,3996.7000000000025,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2276,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,4000.7000000000025,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2277,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,4004.7000000000025,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2278,,WTIV,Fasten Blade,1.5,25000.0,ACTION,4006.2000000000025,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2279,,WTIV,Fasten Blade,1.5,25000.0,ACTION,4007.7000000000025,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2280,,WTIV,Fasten Blade,1.5,25000.0,ACTION,4009.2000000000025,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2286,,WTIV,Transit,12.0,200000.0,ACTION,4021.2000000000025,TurbineInstallation,,,,,,,,,
2287,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,4023.2000000000025,TurbineInstallation,,,,,,,,,
2288,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,4023.633333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2290,,WTIV,Release Tower Section,3.0,50000.0,ACTION,4026.633333333336,TurbineInstallation,,,,,,,,,
2292,,WTIV,Delay,4.0,66666.66666666667,ACTION,4030.633333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2293,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,4031.383333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2296,,WTIV,Delay,2.0,33333.333333333336,ACTION,4033.383333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2301,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,4039.383333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2302,,WTIV,Release Tower Section,3.0,50000.0,ACTION,4042.383333333336,TurbineInstallation,,,,,,,,,
2303,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,4043.883333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2306,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,4049.883333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2307,,WTIV,Release Nacelle,3.0,50000.0,ACTION,4052.883333333336,TurbineInstallation,,,,,,,,,
2308,,WTIV,Reequip,1.0,16666.666666666668,ACTION,4053.883333333336,TurbineInstallation,,,,,,,,,
2311,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,4055.383333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2316,,WTIV,Delay,16.0,266666.6666666667,ACTION,4071.383333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2319,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,4077.383333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2320,,WTIV,Reequip,1.0,16666.666666666668,ACTION,4078.383333333336,TurbineInstallation,,,,,,,,,
2321,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,4079.383333333336,TurbineInstallation,,,,,,,,,
2322,,WTIV,Lift Blade,1.5,25000.0,ACTION,4080.883333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2323,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,4084.383333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2325,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,4085.383333333336,TurbineInstallation,,,,,,,,,
2326,,WTIV,Delay,2.0,33333.333333333336,ACTION,4087.383333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2327,,WTIV,Lift Blade,1.5,25000.0,ACTION,4088.883333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2328,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,4092.383333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2329,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,4093.383333333336,TurbineInstallation,,,,,,,,,
2330,,WTIV,Lift Blade,1.5,25000.0,ACTION,4094.883333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2331,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,4098.383333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
