cost,supply_storage,agent,action,duration,level,time,phase,transport_storage,delivered,port_storage,port_area
0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,883.5,MooringSystemSupplyChain,2.0,,4.0,39638.5457726
0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,883.5,MooringSystemSupplyChain,1.0,,5.0,39451.0223351
0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,883.5,MooringSystemSupplyChain,0.0,,6.0,39218.3709305
0.0,1.0,Chain Production 1,"53, Manufacture: chain_top_d0.07",25.39626554219024,ACTION,896.6215411759214,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Delay: Waiting for Chain to load.,25.396265542190235,ACTION,896.6215411759214,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,896.6215411759214,MooringSystemSupplyChain,53.0,,,
0.0,1.0,Chain Production 1,"54, Manufacture: chain_bottom_d0.07",8.746235625438237,ACTION,905.3677768013596,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Delay: Waiting for Chain to load.,8.746235625438203,ACTION,905.3677768013596,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,905.3677768013596,MooringSystemSupplyChain,54.0,,,
0.0,3.0,Anchors Production 1,"5, Manufacture: suction_anchor_d1.26",182.5,ACTION,912.5,MooringSystemSupplyChain,,,,
0.0,3.0,Anchors Production 2,"5, Manufacture: suction_anchor_d2.22",182.5,ACTION,912.5,MooringSystemSupplyChain,,,,
0.0,1.0,Chain Production 1,"55, Manufacture: chain_top_d0.07",25.882435056001945,ACTION,931.2502118573615,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Delay: Waiting for Chain to load.,25.882435056001896,ACTION,931.2502118573615,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,931.2502118573615,MooringSystemSupplyChain,55.0,,,
0.0,1.0,Chain Production 1,"56, Manufacture: chain_top_d0.07",25.275427240320624,ACTION,956.5256390976821,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Delay: Waiting for Chain to load.,25.275427240320596,ACTION,956.5256390976821,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,956.5256390976821,MooringSystemSupplyChain,56.0,,,
0.0,1.0,Ropes Production 1,"11, Manufacture: polyester_d0.117",87.6,ACTION,963.6000000000001,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,87.60000000000002,ACTION,963.6000000000001,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Loading Rope,0.0,ACTION,963.6000000000001,MooringSystemSupplyChain,11.0,,,
0.0,1.0,Chain Production 1,"57, Manufacture: chain_bottom_d0.07",7.794937245054093,ACTION,964.3205763427362,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Delay: Waiting for Chain to load.,7.794937245054143,ACTION,964.3205763427362,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,964.3205763427362,MooringSystemSupplyChain,57.0,,,
0.0,1.0,Chain Production 1,"58, Manufacture: chain_top_d0.07",25.515175934662118,ACTION,989.8357522773983,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Delay: Waiting for Chain to load.,25.515175934662125,ACTION,989.8357522773983,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,989.8357522773983,MooringSystemSupplyChain,58.0,,,
0.0,1.0,Chain Production 1,"59, Manufacture: chain_bottom_d0.07",8.06119232300573,ACTION,997.896944600404,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Delay: Waiting for Chain to load.,8.061192323005685,ACTION,997.896944600404,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,997.896944600404,MooringSystemSupplyChain,59.0,,,
0.0,1.0,Chain Production 1,"60, Manufacture: chain_bottom_d0.07",7.590138260129987,ACTION,1005.487082860534,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Delay: Waiting for Chain to load.,7.590138260129947,ACTION,1005.487082860534,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,1005.487082860534,MooringSystemSupplyChain,60.0,,,
0.0,1.0,Chain Production 1,"61, Manufacture: chain_top_d0.07",25.28373746781748,ACTION,1030.7708203283514,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Delay: Waiting for Chain to load.,25.283737467817446,ACTION,1030.7708203283514,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,1030.7708203283514,MooringSystemSupplyChain,61.0,,,
0.0,1.0,Ropes Production 1,"12, Manufacture: polyester_d0.117",87.6,ACTION,1051.2,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,87.59999999999991,ACTION,1051.2,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Loading Rope,0.0,ACTION,1051.2,MooringSystemSupplyChain,12.0,,,
0.0,2.0,Anchor Transport Vessel,Empty: Return to supplier.,168.0,ACTION,1051.5,MooringSystemSupplyChain,0.0,6.0,6.0,39218.3709305
0.0,,Anchor Transport Vessel,Loading Anchor,0.0,ACTION,1051.5,MooringSystemSupplyChain,1.0,,,
0.0,,Anchor Transport Vessel,Loading Anchor,0.0,ACTION,1051.5,MooringSystemSupplyChain,2.0,,,
0.0,,Anchor Transport Vessel,Loading Anchor,0.0,ACTION,1051.5,MooringSystemSupplyChain,3.0,,,
0.0,,Anchor Transport Vessel,Loading Anchor,0.0,ACTION,1051.5,MooringSystemSupplyChain,4.0,,,
0.0,1.0,Chain Production 1,"62, Manufacture: chain_top_d0.07",25.53121393861107,ACTION,1056.3020342669624,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Delay: Waiting for Chain to load.,25.531213938611018,ACTION,1056.3020342669624,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,1056.3020342669624,MooringSystemSupplyChain,62.0,,,
0.0,1.0,Chain Production 1,"63, Manufacture: chain_top_d0.07",25.303914567109786,ACTION,1081.6059488340723,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Delay: Waiting for Chain to load.,25.303914567109814,ACTION,1081.6059488340723,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,1081.6059488340723,MooringSystemSupplyChain,63.0,,,
0.0,1.0,Chain Production 1,"64, Manufacture: chain_bottom_d0.07",7.547193918664392,ACTION,1089.1531427527366,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Delay: Waiting for Chain to load.,7.547193918664334,ACTION,1089.1531427527366,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,1089.1531427527366,MooringSystemSupplyChain,64.0,,,
0.0,5.0,Anchors Production 1,"6, Manufacture: suction_anchor_d1.27",182.5,ACTION,1095.0,MooringSystemSupplyChain,,,,
0.0,5.0,Anchors Production 2,"6, Manufacture: suction_anchor_d2.22",182.5,ACTION,1095.0,MooringSystemSupplyChain,,,,
0.0,,Anchor Transport Vessel,Delay: Waiting for Anchor to load.,43.5,ACTION,1095.0,MooringSystemSupplyChain,,,,
0.0,,Anchor Transport Vessel,Loading Anchor,0.0,ACTION,1095.0,MooringSystemSupplyChain,5.0,,,
0.0,,Anchor Transport Vessel,Loading Anchor,0.0,ACTION,1095.0,MooringSystemSupplyChain,6.0,,,
0.0,1.0,Chain Production 1,"65, Manufacture: chain_top_d0.071",25.29084270631707,ACTION,1114.4439854590537,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Delay: Waiting for Chain to load.,25.290842706317108,ACTION,1114.4439854590537,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,1114.4439854590537,MooringSystemSupplyChain,65.0,,,
0.0,1.0,Ropes Production 1,"13, Manufacture: polyester_d0.117",87.6,ACTION,1138.8,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,87.59999999999991,ACTION,1138.8,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Loading Rope,0.0,ACTION,1138.8,MooringSystemSupplyChain,13.0,,,
0.0,1.0,Chain Production 1,"66, Manufacture: chain_top_d0.071",25.284266907212576,ACTION,1139.7282523662664,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Delay: Waiting for Chain to load.,25.28426690721267,ACTION,1139.7282523662664,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,1139.7282523662664,MooringSystemSupplyChain,66.0,,,
0.0,1.0,Chain Production 1,"67, Manufacture: chain_top_d0.071",25.8880695896364,ACTION,1165.6163219559028,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Delay: Waiting for Chain to load.,25.888069589636416,ACTION,1165.6163219559028,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,1165.6163219559028,MooringSystemSupplyChain,67.0,,,
0.0,1.0,Chain Production 1,"68, Manufacture: chain_bottom_d0.071",7.5483231859299575,ACTION,1173.1646451418328,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Delay: Waiting for Chain to load.,7.54832318593003,ACTION,1173.1646451418328,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,1173.1646451418328,MooringSystemSupplyChain,68.0,,,
0.0,1.0,Chain Production 1,"69, Manufacture: chain_bottom_d0.071",8.32492801969609,ACTION,1181.4895731615288,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Delay: Waiting for Chain to load.,8.324928019696017,ACTION,1181.4895731615288,MooringSystemSupplyChain,,,,
0.0,1.0,Chain Production 1,"70, Manufacture: chain_top_d0.071",25.81303433233739,ACTION,1207.3026074938662,MooringSystemSupplyChain,,,,
0.0,1.0,Ropes Production 1,"14, Manufacture: polyester_d0.117",87.6,ACTION,1226.3999999999999,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,87.59999999999991,ACTION,1226.3999999999999,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Loading Rope,0.0,ACTION,1226.3999999999999,MooringSystemSupplyChain,14.0,,,
0.0,2.0,Chain Production 1,"71, Manufacture: chain_top_d0.071",25.20823453743412,ACTION,1232.5108420313002,MooringSystemSupplyChain,,,,
0.0,3.0,Chain Production 1,"72, Manufacture: chain_bottom_d0.071",7.562338124917078,ACTION,1240.0731801562172,MooringSystemSupplyChain,,,,
0.0,4.0,Chain Production 1,"73, Manufacture: chain_top_d0.071",25.8214872654827,ACTION,1265.8946674217,MooringSystemSupplyChain,,,,
0.0,5.0,Chain Production 1,"74, Manufacture: chain_bottom_d0.071",8.422942036091587,ACTION,1274.3176094577916,MooringSystemSupplyChain,,,,
0.0,2.0,Anchors Production 1,"7, Manufacture: suction_anchor_d1.3",182.5,ACTION,1277.5,MooringSystemSupplyChain,,,,
0.0,2.0,Anchors Production 2,"7, Manufacture: suction_anchor_d2.22",182.5,ACTION,1277.5,MooringSystemSupplyChain,,,,
0.0,6.0,Chain Production 1,"75, Manufacture: chain_top_d0.071",25.311816162138104,ACTION,1299.6294256199296,MooringSystemSupplyChain,,,,
0.0,1.0,Ropes Production 1,"15, Manufacture: polyester_d0.117",87.6,ACTION,1313.9999999999998,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,87.59999999999991,ACTION,1313.9999999999998,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Loading Rope,0.0,ACTION,1313.9999999999998,MooringSystemSupplyChain,15.0,,,
0.0,7.0,Chain Production 1,"76, Manufacture: chain_top_d0.071",25.19187811872899,ACTION,1324.8213037386586,MooringSystemSupplyChain,,,,
0.0,8.0,Chain Production 1,"77, Manufacture: chain_bottom_d0.071",8.6912725629633,ACTION,1333.512576301622,MooringSystemSupplyChain,,,,
0.0,0.0,Chain Transport Railcar,Full: Transport Chains,168.0,ACTION,1349.4895731615288,MooringSystemSupplyChain,68.0,,,
0.0,,Chain Transport Railcar,Chain arrives at Port.,0.0,ACTION,1349.4895731615288,MooringSystemSupplyChain,68.0,0.0,6.0,39218.3709305
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,1349.4895731615288,MooringSystemSupplyChain,67.0,,7.0,39205.26729457091
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,1349.4895731615288,MooringSystemSupplyChain,66.0,,8.0,39167.13005498451
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,1349.4895731615288,MooringSystemSupplyChain,65.0,,9.0,39128.965735499616
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,1349.4895731615288,MooringSystemSupplyChain,64.0,,10.0,39090.79610749624
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,1349.4895731615288,MooringSystemSupplyChain,63.0,,11.0,39052.674597815996
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,1349.4895731615288,MooringSystemSupplyChain,62.0,,12.0,39039.63092095306
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,1349.4895731615288,MooringSystemSupplyChain,61.0,,13.0,39026.53709442832
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,1349.4895731615288,MooringSystemSupplyChain,60.0,,14.0,39013.52263259876
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,1349.4895731615288,MooringSystemSupplyChain,59.0,,15.0,39000.79604010764
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,1349.4895731615288,MooringSystemSupplyChain,58.0,,16.0,38988.08660760045
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,1349.4895731615288,MooringSystemSupplyChain,57.0,,17.0,38950.13463380463
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,1349.4895731615288,MooringSystemSupplyChain,56.0,,18.0,38912.1837283597
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,1349.4895731615288,MooringSystemSupplyChain,55.0,,19.0,38874.47856844976
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,1349.4895731615288,MooringSystemSupplyChain,54.0,,20.0,38836.51027570148
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,1349.4895731615288,MooringSystemSupplyChain,53.0,,21.0,38824.29251137895
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,1349.4895731615288,MooringSystemSupplyChain,52.0,,22.0,38786.34744346687
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,1349.4895731615288,MooringSystemSupplyChain,51.0,,23.0,38748.39705016874
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,1349.4895731615288,MooringSystemSupplyChain,50.0,,24.0,38710.27473514314
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,1349.4895731615288,MooringSystemSupplyChain,49.0,,25.0,38697.24550500936
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,1349.4895731615288,MooringSystemSupplyChain,48.0,,26.0,38659.2862447456
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,1349.4895731615288,MooringSystemSupplyChain,47.0,,27.0,38621.46696176717
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,1349.4895731615288,MooringSystemSupplyChain,46.0,,28.0,38609.02621895576
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,1349.4895731615288,MooringSystemSupplyChain,45.0,,29.0,38596.3437923757
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,1349.4895731615288,MooringSystemSupplyChain,44.0,,30.0,38583.65122618525
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,1349.4895731615288,MooringSystemSupplyChain,43.0,,31.0,38570.635267079306
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,1349.4895731615288,MooringSystemSupplyChain,42.0,,32.0,38532.50581006934
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,1349.4895731615288,MooringSystemSupplyChain,41.0,,33.0,38519.81023602179
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,1349.4895731615288,MooringSystemSupplyChain,40.0,,34.0,38507.11669508907
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,1349.4895731615288,MooringSystemSupplyChain,39.0,,35.0,38495.04607622624
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,1349.4895731615288,MooringSystemSupplyChain,38.0,,36.0,38482.95238589161
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,1349.4895731615288,MooringSystemSupplyChain,37.0,,37.0,38470.833634339346
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,1349.4895731615288,MooringSystemSupplyChain,36.0,,38.0,38433.15468189857
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,1349.4895731615288,MooringSystemSupplyChain,35.0,,39.0,38395.51223859533
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,1349.4895731615288,MooringSystemSupplyChain,34.0,,40.0,38383.726355208564
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,1349.4895731615288,MooringSystemSupplyChain,33.0,,41.0,38371.282279812294
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,1349.4895731615288,MooringSystemSupplyChain,32.0,,42.0,38333.65143737296
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,1349.4895731615288,MooringSystemSupplyChain,31.0,,43.0,38296.02995511376
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,1349.4895731615288,MooringSystemSupplyChain,30.0,,44.0,38258.54072427948
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,1349.4895731615288,MooringSystemSupplyChain,29.0,,45.0,38246.4887484369
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,1349.4895731615288,MooringSystemSupplyChain,28.0,,46.0,38208.83368208592
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,1349.4895731615288,MooringSystemSupplyChain,27.0,,47.0,38196.66763076629
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,1349.4895731615288,MooringSystemSupplyChain,26.0,,48.0,38184.80614375767
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,1349.4895731615288,MooringSystemSupplyChain,25.0,,49.0,38172.579108713384
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,1349.4895731615288,MooringSystemSupplyChain,24.0,,50.0,38160.43282817352
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,1349.4895731615288,MooringSystemSupplyChain,23.0,,51.0,38122.9062756712
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,1349.4895731615288,MooringSystemSupplyChain,22.0,,52.0,38085.2373171859
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,1349.4895731615288,MooringSystemSupplyChain,21.0,,53.0,38047.416314631715
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,1349.4895731615288,MooringSystemSupplyChain,20.0,,54.0,38009.70644616893
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,1349.4895731615288,MooringSystemSupplyChain,19.0,,55.0,37972.378259990175
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,1349.4895731615288,MooringSystemSupplyChain,18.0,,56.0,37960.93895659824
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,1349.4895731615288,MooringSystemSupplyChain,17.0,,57.0,37949.14050786117
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,1349.4895731615288,MooringSystemSupplyChain,16.0,,58.0,37938.075722579466
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,1349.4895731615288,MooringSystemSupplyChain,15.0,,59.0,37900.75504561782
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,1349.4895731615288,MooringSystemSupplyChain,14.0,,60.0,37887.90215455535
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,1349.4895731615288,MooringSystemSupplyChain,13.0,,61.0,37849.867034939
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,1349.4895731615288,MooringSystemSupplyChain,12.0,,62.0,37812.72393397652
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,1349.4895731615288,MooringSystemSupplyChain,11.0,,63.0,37801.26900827591
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,1349.4895731615288,MooringSystemSupplyChain,10.0,,64.0,37763.773588443604
