,cost,supply_storage,agent,action,duration,level,time,phase,transport_storage,delivered,port_storage,port_area
1138,0.0,180.0,Chain Production 1,"400, Manufacture: chain_top_d0.071",24.325,ACTION,5587.470000000001,MooringSystemSupplyChain,,,,
1139,0.0,181.0,Chain Production 1,"401, Manufacture: chain_top_d0.091",24.412499999999998,ACTION,5611.8825000000015,MooringSystemSupplyChain,,,,
1140,0.0,177.0,Chain Transport Railcar,Empty: Return to supplier.,84.0,ACTION,5614.9625,MooringSystemSupplyChain,0.0,220.0,264.0,33441.6739063
1141,0.0,,Chain Transport Railcar,"Loading Chain, 221",0.0,ACTION,5614.9625,MooringSystemSupplyChain,1.0,,,
1142,0.0,,Chain Transport Railcar,"Loading Chain, 222",0.0,ACTION,5614.9625,MooringSystemSupplyChain,2.0,,,
1143,0.0,,Chain Transport Railcar,"Loading Chain, 223",0.0,ACTION,5614.9625,MooringSystemSupplyChain,3.0,,,
1144,0.0,,Chain Transport Railcar,"Loading Chain, 224",0.0,ACTION,5614.9625,MooringSystemSupplyChain,4.0,,,
1145,0.0,,Chain Transport Railcar,"Loading Chain, 225",0.0,ACTION,5614.9625,MooringSystemSupplyChain,5.0,,,
1146,0.0,,Chain Transport Railcar,"Loading Chain, 226",0.0,ACTION,5614.9625,MooringSystemSupplyChain,6.0,,,
1147,0.0,,Chain Transport Railcar,"Loading Chain, 227",0.0,ACTION,5614.9625,MooringSystemSupplyChain,7.0,,,
1148,0.0,,Chain Transport Railcar,"Loading Chain, 228",0.0,ACTION,5614.9625,MooringSystemSupplyChain,8.0,,,
1149,0.0,,Chain Transport Railcar,"Loading Chain, 229",0.0,ACTION,5614.9625,MooringSystemSupplyChain,9.0,,,
1150,0.0,,Chain Transport Railcar,"Loading Chain, 230",0.0,ACTION,5614.9625,MooringSystemSupplyChain,10.0,,,
1151,0.0,182.0,Chain Production 1,"402, Manufacture: chain_top_d0.092",24.412499999999998,ACTION,5636.295000000002,MooringSystemSupplyChain,,,,
1152,0.0,173.0,Chain Production 1,"403, Manufacture: chain_top_d0.098",24.255,ACTION,5660.550000000002,MooringSystemSupplyChain,,,,
1153,0.0,1.0,Anchors Production 1,"31, Manufacture: suction_anchor_d2.16",182.5,ACTION,5662.0,MooringSystemSupplyChain,,,,
1154,0.0,174.0,Chain Production 1,"404, Manufacture: chain_top_d0.096",24.255,ACTION,5684.805000000002,MooringSystemSupplyChain,,,,
1155,0.0,175.0,Chain Production 1,"405, Manufacture: chain_top_d0.071",24.184999999999995,ACTION,5708.9900000000025,MooringSystemSupplyChain,,,,
1156,0.0,176.0,Chain Production 1,"406, Manufacture: chain_top_d0.072",24.2025,ACTION,5733.192500000003,MooringSystemSupplyChain,,,,
1157,0.0,1.0,Ropes Production 1,"26, Manufacture: polyester_d0.123",221.221,ACTION,5734.467199999999,MooringSystemSupplyChain,,,,
1158,0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,221.22099999999955,ACTION,5734.467199999999,MooringSystemSupplyChain,,,,
1159,0.0,,Rope Transport Railcar,"Loading Rope, 26",0.0,ACTION,5734.467199999999,MooringSystemSupplyChain,6.0,,,
1160,0.0,177.0,Chain Production 1,"407, Manufacture: chain_top_d0.091",24.342499999999998,ACTION,5757.535000000003,MooringSystemSupplyChain,,,,
1161,0.0,178.0,Chain Production 1,"408, Manufacture: chain_top_d0.092",24.342499999999998,ACTION,5781.877500000002,MooringSystemSupplyChain,,,,
1162,0.0,171.0,Chain Transport Railcar,Full: Transport Chains,168.0,ACTION,5782.9625,MooringSystemSupplyChain,10.0,,,
1163,0.0,,Chain Transport Railcar,Chain arrives at Port.,0.0,ACTION,5782.9625,MooringSystemSupplyChain,10.0,220.0,264.0,33441.6739063
1164,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,5782.9625,MooringSystemSupplyChain,9.0,,265.0,33434.1739063
1165,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,5782.9625,MooringSystemSupplyChain,8.0,,266.0,33426.6739063
1166,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,5782.9625,MooringSystemSupplyChain,7.0,,267.0,33419.1739063
1167,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,5782.9625,MooringSystemSupplyChain,6.0,,268.0,33411.6739063
1168,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,5782.9625,MooringSystemSupplyChain,5.0,,269.0,33404.1739063
1169,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,5782.9625,MooringSystemSupplyChain,4.0,,270.0,33396.6739063
1170,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,5782.9625,MooringSystemSupplyChain,3.0,,271.0,33389.1739063
1171,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,5782.9625,MooringSystemSupplyChain,2.0,,272.0,33381.6739063
1172,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,5782.9625,MooringSystemSupplyChain,1.0,,273.0,33374.1739063
1173,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,5782.9625,MooringSystemSupplyChain,0.0,,274.0,33366.6739063
1174,0.0,179.0,Chain Production 1,"409, Manufacture: chain_top_d0.098",24.1325,ACTION,5806.010000000002,MooringSystemSupplyChain,,,,
1175,0.0,0.0,Anchor Transport Vessel,Full: Transport Anchors,336.0,ACTION,5815.5,MooringSystemSupplyChain,6.0,,,
1176,0.0,,Anchor Transport Vessel,Anchor arrives at Port.,0.0,ACTION,5815.5,MooringSystemSupplyChain,6.0,24.0,274.0,33366.6739063
1177,0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,5815.5,MooringSystemSupplyChain,5.0,,275.0,33126.6179863
1178,0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,5815.5,MooringSystemSupplyChain,4.0,,276.0,32886.5620663
1179,0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,5815.5,MooringSystemSupplyChain,3.0,,277.0,32647.4065951
1180,0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,5815.5,MooringSystemSupplyChain,2.0,,278.0,32453.3805991
1181,0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,5815.5,MooringSystemSupplyChain,1.0,,279.0,32213.1243923
1182,0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,5815.5,MooringSystemSupplyChain,0.0,,280.0,31972.8681855
1183,0.0,180.0,Chain Production 1,"410, Manufacture: chain_top_d0.096",24.115000000000002,ACTION,5830.125000000002,MooringSystemSupplyChain,,,,
1184,0.0,2.0,Anchors Production 1,"32, Manufacture: suction_anchor_d2.34",182.5,ACTION,5844.5,MooringSystemSupplyChain,,,,
1185,0.0,181.0,Chain Production 1,"411, Manufacture: chain_top_d0.072",23.992499999999996,ACTION,5854.117500000002,MooringSystemSupplyChain,,,,
1186,0.0,178.0,Chain Transport Railcar,Empty: Return to supplier.,84.0,ACTION,5866.9625,MooringSystemSupplyChain,0.0,230.0,274.0,33366.6739063
1187,0.0,,Chain Transport Railcar,"Loading Chain, 231",0.0,ACTION,5866.9625,MooringSystemSupplyChain,1.0,,,
1188,0.0,,Chain Transport Railcar,"Loading Chain, 232",0.0,ACTION,5866.9625,MooringSystemSupplyChain,2.0,,,
1189,0.0,,Chain Transport Railcar,"Loading Chain, 233",0.0,ACTION,5866.9625,MooringSystemSupplyChain,3.0,,,
1190,0.0,,Chain Transport Railcar,"Loading Chain, 234",0.0,ACTION,5866.9625,MooringSystemSupplyChain,4.0,,,
1191,0.0,,Chain Transport Railcar,"Loading Chain, 235",0.0,ACTION,5866.9625,MooringSystemSupplyChain,5.0,,,
1192,0.0,,Chain Transport Railcar,"Loading Chain, 236",0.0,ACTION,5866.9625,MooringSystemSupplyChain,6.0,,,
1193,0.0,,Chain Transport Railcar,"Loading Chain, 237",0.0,ACTION,5866.9625,MooringSystemSupplyChain,7.0,,,
1194,0.0,,Chain Transport Railcar,"Loading Chain, 238",0.0,ACTION,5866.9625,MooringSystemSupplyChain,8.0,,,
1195,0.0,,Chain Transport Railcar,"Loading Chain, 239",0.0,ACTION,5866.9625,MooringSystemSupplyChain,9.0,,,
1196,0.0,,Chain Transport Railcar,"Loading Chain, 240",0.0,ACTION,5866.9625,MooringSystemSupplyChain,10.0,,,
1197,0.0,182.0,Chain Production 1,"412, Manufacture: chain_top_d0.072",23.992499999999996,ACTION,5878.110000000002,MooringSystemSupplyChain,,,,
1198,0.0,173.0,Chain Production 1,"413, Manufacture: chain_top_d0.091",24.184999999999995,ACTION,5902.295000000003,MooringSystemSupplyChain,,,,
1199,0.0,174.0,Chain Production 1,"414, Manufacture: chain_top_d0.092",24.184999999999995,ACTION,5926.480000000003,MooringSystemSupplyChain,,,,
1200,0.0,175.0,Chain Production 1,"415, Manufacture: chain_top_d0.098",23.922499999999996,ACTION,5950.402500000003,MooringSystemSupplyChain,,,,
1201,0.0,1.0,Ropes Production 1,"27, Manufacture: polyester_d0.123",218.2851,ACTION,5952.752299999999,MooringSystemSupplyChain,,,,
1202,0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,218.28510000000006,ACTION,5952.752299999999,MooringSystemSupplyChain,,,,
1203,0.0,,Rope Transport Railcar,"Loading Rope, 27",0.0,ACTION,5952.752299999999,MooringSystemSupplyChain,7.0,,,
1204,0.0,176.0,Chain Production 1,"416, Manufacture: chain_top_d0.096",23.904999999999998,ACTION,5974.307500000003,MooringSystemSupplyChain,,,,
1205,0.0,1.0,Anchor Transport Vessel,Empty: Return to supplier.,168.0,ACTION,5983.5,MooringSystemSupplyChain,0.0,30.0,280.0,31972.8681855
1206,0.0,,Anchor Transport Vessel,"Loading Anchor, 31",0.0,ACTION,5983.5,MooringSystemSupplyChain,1.0,,,
1207,0.0,,Anchor Transport Vessel,"Loading Anchor, 32",0.0,ACTION,5983.5,MooringSystemSupplyChain,2.0,,,
1208,0.0,177.0,Chain Production 1,"417, Manufacture: chain_top_d0.072",23.729999999999997,ACTION,5998.037500000002,MooringSystemSupplyChain,,,,
1209,0.0,178.0,Chain Production 1,"418, Manufacture: chain_top_d0.073",23.729999999999997,ACTION,6021.767500000002,MooringSystemSupplyChain,,,,
1210,0.0,3.0,Anchors Production 1,"33, Manufacture: suction_anchor_d2.14",182.5,ACTION,6027.0,MooringSystemSupplyChain,,,,
1211,0.0,,Anchor Transport Vessel,Delay: Waiting for Anchor to load.,43.5,ACTION,6027.0,MooringSystemSupplyChain,,,,
1212,0.0,,Anchor Transport Vessel,"Loading Anchor, 33",0.0,ACTION,6027.0,MooringSystemSupplyChain,3.0,,,
1213,0.0,171.0,Chain Transport Railcar,Full: Transport Chains,168.0,ACTION,6034.9625,MooringSystemSupplyChain,10.0,,,
1214,0.0,,Chain Transport Railcar,Chain arrives at Port.,0.0,ACTION,6034.9625,MooringSystemSupplyChain,10.0,230.0,280.0,31972.8681855
1215,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,6034.9625,MooringSystemSupplyChain,9.0,,281.0,31965.3681855
1216,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,6034.9625,MooringSystemSupplyChain,8.0,,282.0,31957.8681855
1217,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,6034.9625,MooringSystemSupplyChain,7.0,,283.0,31950.3681855
1218,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,6034.9625,MooringSystemSupplyChain,6.0,,284.0,31942.8681855
1219,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,6034.9625,MooringSystemSupplyChain,5.0,,285.0,31935.3681855
1220,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,6034.9625,MooringSystemSupplyChain,4.0,,286.0,31927.8681855
1221,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,6034.9625,MooringSystemSupplyChain,3.0,,287.0,31920.3681855
1222,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,6034.9625,MooringSystemSupplyChain,2.0,,288.0,31912.8681855
1223,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,6034.9625,MooringSystemSupplyChain,1.0,,289.0,31905.3681855
1224,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,6034.9625,MooringSystemSupplyChain,0.0,,290.0,31897.8681855
1225,0.0,179.0,Chain Production 1,"419, Manufacture: chain_top_d0.091",23.94,ACTION,6045.707500000001,MooringSystemSupplyChain,,,,
1226,0.0,180.0,Chain Production 1,"420, Manufacture: chain_top_d0.092",23.94,ACTION,6069.647500000001,MooringSystemSupplyChain,,,,
1227,0.0,181.0,Chain Production 1,"421, Manufacture: chain_top_d0.097",23.6425,ACTION,6093.290000000001,MooringSystemSupplyChain,,,,
1228,0.0,182.0,Chain Production 1,"422, Manufacture: chain_top_d0.095",23.6425,ACTION,6116.932500000001,MooringSystemSupplyChain,,,,
1229,0.0,178.0,Chain Transport Railcar,Empty: Return to supplier.,84.0,ACTION,6118.9625,MooringSystemSupplyChain,0.0,240.0,290.0,31897.8681855
1230,0.0,,Chain Transport Railcar,"Loading Chain, 241",0.0,ACTION,6118.9625,MooringSystemSupplyChain,1.0,,,
1231,0.0,,Chain Transport Railcar,"Loading Chain, 242",0.0,ACTION,6118.9625,MooringSystemSupplyChain,2.0,,,
1232,0.0,,Chain Transport Railcar,"Loading Chain, 243",0.0,ACTION,6118.9625,MooringSystemSupplyChain,3.0,,,
1233,0.0,,Chain Transport Railcar,"Loading Chain, 244",0.0,ACTION,6118.9625,MooringSystemSupplyChain,4.0,,,
1234,0.0,,Chain Transport Railcar,"Loading Chain, 245",0.0,ACTION,6118.9625,MooringSystemSupplyChain,5.0,,,
1235,0.0,,Chain Transport Railcar,"Loading Chain, 246",0.0,ACTION,6118.9625,MooringSystemSupplyChain,6.0,,,
1236,0.0,,Chain Transport Railcar,"Loading Chain, 247",0.0,ACTION,6118.9625,MooringSystemSupplyChain,7.0,,,
1237,0.0,,Chain Transport Railcar,"Loading Chain, 248",0.0,ACTION,6118.9625,MooringSystemSupplyChain,8.0,,,
1238,0.0,,Chain Transport Railcar,"Loading Chain, 249",0.0,ACTION,6118.9625,MooringSystemSupplyChain,9.0,,,
1239,0.0,,Chain Transport Railcar,"Loading Chain, 250",0.0,ACTION,6118.9625,MooringSystemSupplyChain,10.0,,,
1240,0.0,183.0,Chain Production 1,"423, Manufacture: chain_top_d0.073",23.4325,ACTION,6140.365000000001,MooringSystemSupplyChain,,,,
1241,0.0,174.0,Chain Production 1,"424, Manufacture: chain_top_d0.074",23.4325,ACTION,6163.797500000001,MooringSystemSupplyChain,,,,
1242,0.0,1.0,Ropes Production 1,"28, Manufacture: polyester_d0.123",218.1916,ACTION,6170.943899999999,MooringSystemSupplyChain,,,,
1243,0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,218.1916000000001,ACTION,6170.943899999999,MooringSystemSupplyChain,,,,
1244,0.0,,Rope Transport Railcar,"Loading Rope, 28",0.0,ACTION,6170.943899999999,MooringSystemSupplyChain,8.0,,,
1245,0.0,175.0,Chain Production 1,"425, Manufacture: chain_top_d0.091",23.659999999999997,ACTION,6187.4575,MooringSystemSupplyChain,,,,
1246,0.0,1.0,Anchors Production 1,"34, Manufacture: suction_anchor_d2.57",182.5,ACTION,6209.5,MooringSystemSupplyChain,,,,
1247,0.0,,Anchor Transport Vessel,Delay: Waiting for Anchor to load.,182.5,ACTION,6209.5,MooringSystemSupplyChain,,,,
1248,0.0,,Anchor Transport Vessel,"Loading Anchor, 34",0.0,ACTION,6209.5,MooringSystemSupplyChain,4.0,,,
1249,0.0,176.0,Chain Production 1,"426, Manufacture: chain_top_d0.092",23.659999999999997,ACTION,6211.1175,MooringSystemSupplyChain,,,,
1250,0.0,177.0,Chain Production 1,"427, Manufacture: chain_top_d0.097",23.3275,ACTION,6234.445000000001,MooringSystemSupplyChain,,,,
1251,0.0,178.0,Chain Production 1,"428, Manufacture: chain_top_d0.095",23.3275,ACTION,6257.772500000001,MooringSystemSupplyChain,,,,
1252,0.0,179.0,Chain Production 1,"429, Manufacture: chain_top_d0.075",23.065,ACTION,6280.837500000001,MooringSystemSupplyChain,,,,
1253,0.0,172.0,Chain Transport Railcar,Full: Transport Chains,168.0,ACTION,6286.9625,MooringSystemSupplyChain,10.0,,,
1254,0.0,,Chain Transport Railcar,Chain arrives at Port.,0.0,ACTION,6286.9625,MooringSystemSupplyChain,10.0,240.0,290.0,31897.8681855
1255,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,6286.9625,MooringSystemSupplyChain,9.0,,291.0,31890.3681855
1256,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,6286.9625,MooringSystemSupplyChain,8.0,,292.0,31882.8681855
1257,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,6286.9625,MooringSystemSupplyChain,7.0,,293.0,31875.3681855
1258,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,6286.9625,MooringSystemSupplyChain,6.0,,294.0,31867.8681855
1259,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,6286.9625,MooringSystemSupplyChain,5.0,,295.0,31860.3681855
1260,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,6286.9625,MooringSystemSupplyChain,4.0,,296.0,31852.8681855
1261,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,6286.9625,MooringSystemSupplyChain,3.0,,297.0,31845.3681855
1262,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,6286.9625,MooringSystemSupplyChain,2.0,,298.0,31837.8681855
1263,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,6286.9625,MooringSystemSupplyChain,1.0,,299.0,31830.3681855
1264,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,6286.9625,MooringSystemSupplyChain,0.0,,300.0,31822.8681855
1265,0.0,180.0,Chain Production 1,"430, Manufacture: chain_top_d0.075",23.065,ACTION,6303.9025,MooringSystemSupplyChain,,,,
1266,0.0,181.0,Chain Production 1,"431, Manufacture: chain_top_d0.091",23.362499999999997,ACTION,6327.265,MooringSystemSupplyChain,,,,
1267,0.0,182.0,Chain Production 1,"432, Manufacture: chain_top_d0.092",23.38,ACTION,6350.645,MooringSystemSupplyChain,,,,
1268,0.0,179.0,Chain Transport Railcar,Empty: Return to supplier.,84.0,ACTION,6370.9625,MooringSystemSupplyChain,0.0,250.0,300.0,31822.8681855
1269,0.0,,Chain Transport Railcar,"Loading Chain, 251",0.0,ACTION,6370.9625,MooringSystemSupplyChain,1.0,,,
1270,0.0,,Chain Transport Railcar,"Loading Chain, 252",0.0,ACTION,6370.9625,MooringSystemSupplyChain,2.0,,,
1271,0.0,,Chain Transport Railcar,"Loading Chain, 253",0.0,ACTION,6370.9625,MooringSystemSupplyChain,3.0,,,
1272,0.0,,Chain Transport Railcar,"Loading Chain, 254",0.0,ACTION,6370.9625,MooringSystemSupplyChain,4.0,,,
1273,0.0,,Chain Transport Railcar,"Loading Chain, 255",0.0,ACTION,6370.9625,MooringSystemSupplyChain,5.0,,,
1274,0.0,,Chain Transport Railcar,"Loading Chain, 256",0.0,ACTION,6370.9625,MooringSystemSupplyChain,6.0,,,
1275,0.0,,Chain Transport Railcar,"Loading Chain, 257",0.0,ACTION,6370.9625,MooringSystemSupplyChain,7.0,,,
1276,0.0,,Chain Transport Railcar,"Loading Chain, 258",0.0,ACTION,6370.9625,MooringSystemSupplyChain,8.0,,,
1277,0.0,,Chain Transport Railcar,"Loading Chain, 259",0.0,ACTION,6370.9625,MooringSystemSupplyChain,9.0,,,
1278,0.0,,Chain Transport Railcar,"Loading Chain, 260",0.0,ACTION,6370.9625,MooringSystemSupplyChain,10.0,,,
1279,0.0,183.0,Chain Production 1,"433, Manufacture: chain_top_d0.079",24.5875,ACTION,6375.2325,MooringSystemSupplyChain,,,,
1280,0.0,1.0,Ropes Production 1,"29, Manufacture: polyester_d0.123",220.45430000000002,ACTION,6391.3982,MooringSystemSupplyChain,,,,
1281,0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,220.45430000000033,ACTION,6391.3982,MooringSystemSupplyChain,,,,
1282,0.0,,Rope Transport Railcar,"Loading Rope, 29",0.0,ACTION,6391.3982,MooringSystemSupplyChain,9.0,,,
1283,0.0,1.0,Anchors Production 1,"35, Manufacture: suction_anchor_d2.34",182.5,ACTION,6392.0,MooringSystemSupplyChain,,,,
1284,0.0,,Anchor Transport Vessel,Delay: Waiting for Anchor to load.,182.5,ACTION,6392.0,MooringSystemSupplyChain,,,,
1285,0.0,,Anchor Transport Vessel,"Loading Anchor, 35",0.0,ACTION,6392.0,MooringSystemSupplyChain,5.0,,,
1286,0.0,174.0,Chain Production 1,"434, Manufacture: chain_top_d0.079",24.604999999999997,ACTION,6399.8375,MooringSystemSupplyChain,,,,
1287,0.0,175.0,Chain Production 1,"435, Manufacture: chain_top_d0.096",24.482499999999998,ACTION,6424.32,MooringSystemSupplyChain,,,,
1288,0.0,176.0,Chain Production 1,"436, Manufacture: chain_top_d0.097",24.482499999999998,ACTION,6448.8025,MooringSystemSupplyChain,,,,
1289,0.0,177.0,Chain Production 1,"437, Manufacture: chain_top_d0.068",24.412499999999998,ACTION,6473.215,MooringSystemSupplyChain,,,,
1290,0.0,178.0,Chain Production 1,"438, Manufacture: chain_top_d0.067",24.412499999999998,ACTION,6497.6275000000005,MooringSystemSupplyChain,,,,
1291,0.0,179.0,Chain Production 1,"439, Manufacture: chain_top_d0.079",24.5875,ACTION,6522.215,MooringSystemSupplyChain,,,,
1292,0.0,172.0,Chain Transport Railcar,Full: Transport Chains,168.0,ACTION,6538.9625,MooringSystemSupplyChain,10.0,,,
1293,0.0,,Chain Transport Railcar,Chain arrives at Port.,0.0,ACTION,6538.9625,MooringSystemSupplyChain,10.0,250.0,300.0,31822.8681855
1294,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,6538.9625,MooringSystemSupplyChain,9.0,,301.0,31815.3681855
1295,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,6538.9625,MooringSystemSupplyChain,8.0,,302.0,31807.8681855
1296,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,6538.9625,MooringSystemSupplyChain,7.0,,303.0,31800.3681855
1297,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,6538.9625,MooringSystemSupplyChain,6.0,,304.0,31792.8681855
1298,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,6538.9625,MooringSystemSupplyChain,5.0,,305.0,31785.3681855
1299,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,6538.9625,MooringSystemSupplyChain,4.0,,306.0,31777.8681855
1300,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,6538.9625,MooringSystemSupplyChain,3.0,,307.0,31770.3681855
1301,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,6538.9625,MooringSystemSupplyChain,2.0,,308.0,31762.8681855
1302,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,6538.9625,MooringSystemSupplyChain,1.0,,309.0,31755.3681855
