,cost_multiplier,agent,action,duration,cost,level,time,phase,site_depth,hub_height,phase_name,per_trip,location,max_waveheight,max_windspeed,transit_speed
1723,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,2153.333333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1726,,WTIV,Transit,12.0,200000.0,ACTION,2165.333333333334,TurbineInstallation,,,,,,,,
1727,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,2169.333333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1728,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,2173.333333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1735,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,2177.333333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1736,,WTIV,Fasten Blade,1.5,25000.0,ACTION,2178.833333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1739,,WTIV,Fasten Blade,1.5,25000.0,ACTION,2180.333333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1742,,WTIV,Fasten Blade,1.5,25000.0,ACTION,2181.833333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1747,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,2185.833333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1752,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,2189.833333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1755,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,2193.833333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1759,,WTIV,Fasten Blade,1.5,25000.0,ACTION,2195.333333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1761,,WTIV,Fasten Blade,1.5,25000.0,ACTION,2196.833333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1762,,WTIV,Fasten Blade,1.5,25000.0,ACTION,2198.333333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1775,,WTIV,Transit,12.0,200000.0,ACTION,2210.333333333334,TurbineInstallation,,,,,,,,
1777,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,2212.333333333334,TurbineInstallation,,,,,,,,
1779,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,2212.7666666666673,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1781,,WTIV,Release Tower Section,3.0,50000.0,ACTION,2215.7666666666673,TurbineInstallation,,,,,,,,
1782,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,2216.5166666666673,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1789,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,2222.5166666666673,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1792,,WTIV,Release Tower Section,3.0,50000.0,ACTION,2225.5166666666673,TurbineInstallation,,,,,,,,
1793,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,2227.0166666666673,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1799,,WTIV,Delay,13.0,216666.6666666667,ACTION,2240.0166666666673,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1803,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,2246.0166666666673,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1804,,WTIV,Release Nacelle,3.0,50000.0,ACTION,2249.0166666666673,TurbineInstallation,,,,,,,,
1806,,WTIV,Reequip,1.0,16666.666666666668,ACTION,2250.0166666666673,TurbineInstallation,,,,,,,,
1807,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,2251.5166666666673,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1811,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,2257.5166666666673,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1813,,WTIV,Reequip,1.0,16666.666666666668,ACTION,2258.5166666666673,TurbineInstallation,,,,,,,,
1814,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,2259.5166666666673,TurbineInstallation,,,,,,,,
1816,,WTIV,Lift Blade,1.5,25000.0,ACTION,2261.0166666666673,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1818,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,2264.5166666666673,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1819,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,2265.5166666666673,TurbineInstallation,,,,,,,,
1820,,WTIV,Lift Blade,1.5,25000.0,ACTION,2267.0166666666673,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1823,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,2270.5166666666673,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1824,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,2271.5166666666673,TurbineInstallation,,,,,,,,
1826,,WTIV,Lift Blade,1.5,25000.0,ACTION,2273.0166666666673,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1827,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,2276.5166666666673,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1828,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,2276.9500000000007,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1829,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,2278.9500000000007,TurbineInstallation,,,,,,,,
1830,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,2279.383333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1832,,WTIV,Release Tower Section,3.0,50000.0,ACTION,2282.383333333334,TurbineInstallation,,,,,,,,
1833,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,2283.133333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1841,,WTIV,Delay,52.0,866666.6666666667,ACTION,2335.133333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1843,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,2341.133333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1845,,WTIV,Release Tower Section,3.0,50000.0,ACTION,2344.133333333334,TurbineInstallation,,,,,,,,
1848,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,2345.633333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1851,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,2351.633333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1853,,WTIV,Release Nacelle,3.0,50000.0,ACTION,2354.633333333334,TurbineInstallation,,,,,,,,
1855,,WTIV,Reequip,1.0,16666.666666666668,ACTION,2355.633333333334,TurbineInstallation,,,,,,,,
1856,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,2357.133333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1866,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,2363.133333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1868,,WTIV,Reequip,1.0,16666.666666666668,ACTION,2364.133333333334,TurbineInstallation,,,,,,,,
1870,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,2365.133333333334,TurbineInstallation,,,,,,,,
1871,,WTIV,Lift Blade,1.5,25000.0,ACTION,2366.633333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1876,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,2370.133333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1877,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,2371.133333333334,TurbineInstallation,,,,,,,,
1878,,WTIV,Lift Blade,1.5,25000.0,ACTION,2372.633333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1890,,WTIV,Delay,36.0,600000.0,ACTION,2408.633333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1895,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,2412.133333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1899,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,2413.133333333334,TurbineInstallation,,,,,,,,
1901,,WTIV,Lift Blade,1.5,25000.0,ACTION,2414.633333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1904,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,2418.133333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1905,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,2418.5666666666675,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1917,,WTIV,Transit,12.0,200000.0,ACTION,2430.5666666666675,TurbineInstallation,,,,,,,,
1921,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,2434.5666666666675,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1924,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,2438.5666666666675,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1928,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,2442.5666666666675,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1929,,WTIV,Fasten Blade,1.5,25000.0,ACTION,2444.0666666666675,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1931,,WTIV,Fasten Blade,1.5,25000.0,ACTION,2445.5666666666675,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1933,,WTIV,Fasten Blade,1.5,25000.0,ACTION,2447.0666666666675,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1936,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,2451.0666666666675,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1939,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,2455.0666666666675,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1944,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,2459.0666666666675,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1945,,WTIV,Fasten Blade,1.5,25000.0,ACTION,2460.5666666666675,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1946,,WTIV,Fasten Blade,1.5,25000.0,ACTION,2462.0666666666675,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1950,,WTIV,Fasten Blade,1.5,25000.0,ACTION,2463.5666666666675,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1954,,WTIV,Transit,12.0,200000.0,ACTION,2475.5666666666675,TurbineInstallation,,,,,,,,
1955,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,2477.5666666666675,TurbineInstallation,,,,,,,,
1956,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,2478.000000000001,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1957,,WTIV,Release Tower Section,3.0,50000.0,ACTION,2481.000000000001,TurbineInstallation,,,,,,,,
1958,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,2481.750000000001,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1960,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,2487.750000000001,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1961,,WTIV,Release Tower Section,3.0,50000.0,ACTION,2490.750000000001,TurbineInstallation,,,,,,,,
1963,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,2492.250000000001,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1966,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,2498.250000000001,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1967,,WTIV,Release Nacelle,3.0,50000.0,ACTION,2501.250000000001,TurbineInstallation,,,,,,,,
1968,,WTIV,Reequip,1.0,16666.666666666668,ACTION,2502.250000000001,TurbineInstallation,,,,,,,,
1971,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,2503.750000000001,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1973,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,2509.750000000001,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1974,,WTIV,Reequip,1.0,16666.666666666668,ACTION,2510.750000000001,TurbineInstallation,,,,,,,,
1978,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,2511.750000000001,TurbineInstallation,,,,,,,,
1981,,WTIV,Lift Blade,1.5,25000.0,ACTION,2513.250000000001,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1982,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,2516.750000000001,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1984,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,2517.750000000001,TurbineInstallation,,,,,,,,
1985,,WTIV,Lift Blade,1.5,25000.0,ACTION,2519.250000000001,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1986,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,2522.750000000001,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1989,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,2523.750000000001,TurbineInstallation,,,,,,,,
1992,,WTIV,Lift Blade,1.5,25000.0,ACTION,2525.250000000001,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1995,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,2528.750000000001,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1996,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,2529.1833333333343,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2001,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,2531.1833333333343,TurbineInstallation,,,,,,,,
2002,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,2531.6166666666677,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2004,,WTIV,Release Tower Section,3.0,50000.0,ACTION,2534.6166666666677,TurbineInstallation,,,,,,,,
2005,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,2535.3666666666677,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2010,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,2541.3666666666677,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2013,,WTIV,Release Tower Section,3.0,50000.0,ACTION,2544.3666666666677,TurbineInstallation,,,,,,,,
2014,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,2545.8666666666677,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2021,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,2551.8666666666677,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2026,,WTIV,Release Nacelle,3.0,50000.0,ACTION,2554.8666666666677,TurbineInstallation,,,,,,,,
2028,,WTIV,Reequip,1.0,16666.666666666668,ACTION,2555.8666666666677,TurbineInstallation,,,,,,,,
2030,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,2557.3666666666677,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2035,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,2563.3666666666677,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2037,,WTIV,Reequip,1.0,16666.666666666668,ACTION,2564.3666666666677,TurbineInstallation,,,,,,,,
2040,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,2565.3666666666677,TurbineInstallation,,,,,,,,
2043,,WTIV,Lift Blade,1.5,25000.0,ACTION,2566.8666666666677,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2048,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,2570.3666666666677,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2050,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,2571.3666666666677,TurbineInstallation,,,,,,,,
2052,,WTIV,Lift Blade,1.5,25000.0,ACTION,2572.8666666666677,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2057,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,2576.3666666666677,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2058,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,2577.3666666666677,TurbineInstallation,,,,,,,,
2060,,WTIV,Lift Blade,1.5,25000.0,ACTION,2578.8666666666677,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2073,,WTIV,Delay,24.0,400000.0,ACTION,2602.8666666666677,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2074,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,2606.3666666666677,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2075,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,2606.800000000001,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2082,,WTIV,Transit,12.0,200000.0,ACTION,2618.800000000001,TurbineInstallation,,,,,,,,
2085,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,2622.800000000001,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2086,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,2626.800000000001,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2090,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,2630.800000000001,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2091,,WTIV,Fasten Blade,1.5,25000.0,ACTION,2632.300000000001,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2092,,WTIV,Fasten Blade,1.5,25000.0,ACTION,2633.800000000001,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2093,,WTIV,Fasten Blade,1.5,25000.0,ACTION,2635.300000000001,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2095,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,2639.300000000001,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2096,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,2643.300000000001,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2099,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,2647.300000000001,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2105,,WTIV,Fasten Blade,1.5,25000.0,ACTION,2648.800000000001,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2106,,WTIV,Fasten Blade,1.5,25000.0,ACTION,2650.300000000001,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2109,,WTIV,Fasten Blade,1.5,25000.0,ACTION,2651.800000000001,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2113,,WTIV,Transit,12.0,200000.0,ACTION,2663.800000000001,TurbineInstallation,,,,,,,,
2116,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,2665.800000000001,TurbineInstallation,,,,,,,,
2117,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,2666.2333333333345,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2119,,WTIV,Release Tower Section,3.0,50000.0,ACTION,2669.2333333333345,TurbineInstallation,,,,,,,,
2122,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,2669.9833333333345,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2129,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,2675.9833333333345,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2133,,WTIV,Release Tower Section,3.0,50000.0,ACTION,2678.9833333333345,TurbineInstallation,,,,,,,,
2136,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,2680.4833333333345,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2140,,WTIV,Delay,23.0,383333.3333333334,ACTION,2703.4833333333345,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2144,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,2709.4833333333345,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2152,,WTIV,Release Nacelle,3.0,50000.0,ACTION,2712.4833333333345,TurbineInstallation,,,,,,,,
2155,,WTIV,Reequip,1.0,16666.666666666668,ACTION,2713.4833333333345,TurbineInstallation,,,,,,,,
2158,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,2714.9833333333345,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2167,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,2720.9833333333345,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2169,,WTIV,Reequip,1.0,16666.666666666668,ACTION,2721.9833333333345,TurbineInstallation,,,,,,,,
2171,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,2722.9833333333345,TurbineInstallation,,,,,,,,
2172,,WTIV,Lift Blade,1.5,25000.0,ACTION,2724.4833333333345,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2175,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,2727.9833333333345,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2177,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,2728.9833333333345,TurbineInstallation,,,,,,,,
2180,,WTIV,Lift Blade,1.5,25000.0,ACTION,2730.4833333333345,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2182,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,2733.9833333333345,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2185,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,2734.9833333333345,TurbineInstallation,,,,,,,,
2187,,WTIV,Lift Blade,1.5,25000.0,ACTION,2736.4833333333345,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2193,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,2739.9833333333345,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2194,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,2740.416666666668,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2196,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,2742.416666666668,TurbineInstallation,,,,,,,,
2197,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,2742.8500000000013,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2201,,WTIV,Release Tower Section,3.0,50000.0,ACTION,2745.8500000000013,TurbineInstallation,,,,,,,,
2202,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,2746.6000000000013,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2206,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,2752.6000000000013,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2207,,WTIV,Release Tower Section,3.0,50000.0,ACTION,2755.6000000000013,TurbineInstallation,,,,,,,,
2209,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,2757.1000000000013,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2212,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,2763.1000000000013,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2214,,WTIV,Release Nacelle,3.0,50000.0,ACTION,2766.1000000000013,TurbineInstallation,,,,,,,,
2215,,WTIV,Reequip,1.0,16666.666666666668,ACTION,2767.1000000000013,TurbineInstallation,,,,,,,,
2216,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,2768.6000000000013,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2220,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,2774.6000000000013,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2221,,WTIV,Reequip,1.0,16666.666666666668,ACTION,2775.6000000000013,TurbineInstallation,,,,,,,,
2222,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,2776.6000000000013,TurbineInstallation,,,,,,,,
2225,,WTIV,Delay,14.0,233333.33333333334,ACTION,2790.6000000000013,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2226,,WTIV,Lift Blade,1.5,25000.0,ACTION,2792.1000000000013,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2227,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,2795.6000000000013,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2228,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,2796.6000000000013,TurbineInstallation,,,,,,,,
2230,,WTIV,Lift Blade,1.5,25000.0,ACTION,2798.1000000000013,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2231,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,2801.6000000000013,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2232,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,2802.6000000000013,TurbineInstallation,,,,,,,,
2233,,WTIV,Lift Blade,1.5,25000.0,ACTION,2804.1000000000013,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2236,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,2807.6000000000013,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2237,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,2808.0333333333347,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2247,,WTIV,Transit,12.0,200000.0,ACTION,2820.0333333333347,TurbineInstallation,,,,,,,,
2251,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,2824.0333333333347,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2256,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,2828.0333333333347,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2261,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,2832.0333333333347,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2262,,WTIV,Fasten Blade,1.5,25000.0,ACTION,2833.5333333333347,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2267,,WTIV,Fasten Blade,1.5,25000.0,ACTION,2835.0333333333347,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2269,,WTIV,Fasten Blade,1.5,25000.0,ACTION,2836.5333333333347,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2270,,WTIV,Delay,3.0,50000.0,ACTION,2839.5333333333347,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2273,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,2843.5333333333347,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2278,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,2847.5333333333347,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2283,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,2851.5333333333347,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2285,,WTIV,Fasten Blade,1.5,25000.0,ACTION,2853.0333333333347,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2286,,WTIV,Fasten Blade,1.5,25000.0,ACTION,2854.5333333333347,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2287,,WTIV,Fasten Blade,1.5,25000.0,ACTION,2856.0333333333347,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2296,,WTIV,Transit,12.0,200000.0,ACTION,2868.0333333333347,TurbineInstallation,,,,,,,,
2297,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,2870.0333333333347,TurbineInstallation,,,,,,,,
2298,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,2870.466666666668,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2301,,WTIV,Release Tower Section,3.0,50000.0,ACTION,2873.466666666668,TurbineInstallation,,,,,,,,
2302,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,2874.216666666668,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
